-25,-11,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-11,57
-25,-11,57
-25,-12,57
-24,-12,57
-25,-11,57
-25,-12,57
-25,-12,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,58
-25,-11,57
-25,-11,57
-25,-11,57
-24,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,58
-25,-11,57
-25,-11,57
-25,-12,57
-25,-11,57
-25,-11,58
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-24,-12,57
-24,-12,58
-25,-11,57
-25,-11,57
-25,-12,57
-25,-11,58
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,58
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-12,57
-25,-11,57
-25,-11,58
-25,-11,57
-24,-11,58
-25,-11,57
-25,-11,57
-25,-12,58
-25,-12,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,58
-25,-11,57
-25,-11,58
-25,-11,57
-25,-11,57
-24,-11,58
-25,-11,58
-25,-11,58
-24,-12,58
-25,-12,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,58
-25,-11,58
-25,-11,57
-24,-11,57
-25,-11,58
-25,-11,58
-25,-11,57
-25,-11,58
-25,-11,58
-25,-11,58
-25,-11,58
-25,-11,57
-24,-11,58
-25,-11,58
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,58
-25,-11,58
-25,-11,57
-25,-11,58
-25,-11,57
-25,-11,57
-24,-12,57
-24,-11,57
-25,-11,57
-25,-11,57
-25,-11,58
-25,-11,57
-24,-11,58
-25,-11,58
-25,-11,57
-25,-11,57
-25,-11,58
-25,-11,58
-25,-11,58
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-24,-11,58
-25,-11,57
-25,-11,58
-25,-11,58
-25,-11,57
-25,-11,57
-25,-11,58
-25,-11,58
-25,-11,58
-25,-12,57
-25,-11,57
-25,-11,57
-25,-11,58
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,57
-25,-11,58
-25,-11,58
-25,-12,57
-25,-12,57
-25,-11,58
-25,-11,58
-25,-11,58
-26,-11,57
-25,-12,57
-25,-12,57
-25,-11,58
-25,-11,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,56
-26,-11,57
-25,-11,58
-25,-11,57
-25,-12,57
-24,-12,57
-24,-11,57
-25,-11,57
-25,-12,57
-25,-11,57
-25,-11,58
-25,-11,58
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,58
-25,-11,57
-25,-12,57
-25,-12,58
-25,-11,58
-24,-12,58
-25,-12,57
-24,-12,57
-25,-13,56
-25,-12,56
-27,-13,56
-27,-13,57
-27,-13,56
-26,-13,56
-25,-12,56
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-24,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-13,57
-26,-12,57
-26,-12,57
-25,-12,57
-25,-13,56
-25,-13,56
-25,-11,58
-25,-11,58
-25,-12,57
-25,-11,57
-26,-12,57
-25,-11,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,58
-25,-11,58
-25,-11,58
-25,-11,57
-26,-11,57
-25,-11,57
-25,-12,58
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-11,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-24,-13,57
-25,-12,57
-26,-12,57
-25,-12,57
-24,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,58
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-25,-12,57
-26,-11,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-25,-12,57
-25,-12,58
-25,-12,58
-25,-12,58
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-24,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-24,-13,57
-25,-13,57
-25,-13,56
-25,-13,56
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-24,-13,57
-26,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-25,-13,56
-25,-12,58
-26,-12,57
-25,-12,57
-25,-12,57
-25,-12,58
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,57
-26,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,58
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,58
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-26,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-24,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-24,-13,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-12,57
-24,-13,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-24,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-12,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-24,-13,57
-25,-13,57
-25,-13,57
-25,-13,56
-25,-13,57
-25,-13,57
-25,-13,57
-24,-13,57
-25,-13,57
-25,-12,57
-26,-12,58
-25,-13,57
-25,-13,57
-25,-13,57
-25,-13,57
-24,-13,57
-24,-13,57
-23,-13,58
-24,-13,56
-24,-14,56
-25,-12,59
-23,-15,57
-23,-16,56
-35,-5,65
-47,-2,62
-40,-1,59
-31,1,64
-21,0,59
-20,0,58
-16,-1,59
-12,-4,64
-15,-4,64
-16,-14,59
-19,-14,60
-13,-14,61
-14,-13,57
-13,-16,50
-23,-13,47
-20,-10,44
-11,-6,49
-16,-2,48
-15,-1,46
-13,-3,42
-3,5,46
-11,8,51
-1,12,51
-26,34,49
-42,38,41
-37,43,26
-57,52,33
-53,60,38
-53,62,42
-43,60,41
-42,63,38
-36,62,41
-35,58,36
-28,54,34
-19,52,31
-23,56,28
-22,59,27
-21,60,21
-18,67,22
-12,63,16
-14,64,19
-16,61,15
-18,64,13
-15,66,18
-15,61,21
-18,60,17
-21,55,14
-20,55,16
-18,60,19
-18,58,14
-19,58,12
-23,60,8
-16,63,16
-16,62,12
-16,60,11
-13,63,11
-23,63,7
-18,62,10
-21,57,1
-17,53,-1
-1,60,5
-13,63,6
-28,64,2
-19,64,5
-14,62,8
-11,61,-3
-15,64,-11
-13,59,-11
-17,63,-8
-11,60,-6
-9,59,-13
1,72,-22
6,60,-6
3,60,0
-8,57,-17
-4,61,-10
11,68,-2
1,65,-15
11,60,-11
10,59,-25
-6,57,-35
7,59,-10
1,60,-4
5,60,-18
13,58,-25
-2,59,-24
11,59,-31
10,59,-23
-1,63,-16
9,64,-9
-2,68,-13
6,73,-23
21,79,-40
28,89,-38
40,87,-44
29,78,-33
28,78,-32
25,68,-23
12,67,-23
9,69,-22
0,54,-15
2,58,-13
4,50,-16
-1,46,-11
5,47,-10
4,42,-9
3,50,-9
-3,42,-14
-1,49,-14
-1,51,0
28,47,15
12,60,0
8,62,-7
-18,64,-15
4,70,-11
-16,62,-22
-9,70,-13
-10,68,-13
-4,66,-9
-10,59,-23
-16,56,-22
-4,58,-30
2,52,-24
-24,49,-36
-28,52,-30
-16,48,-12
-12,45,-11
-19,52,-7
-25,50,-3
-19,57,-5
-14,67,3
-20,64,-3
-47,73,2
-47,67,-6
-27,42,-4
-28,40,-14
-20,53,-3
-25,53,-3
-25,54,-5
-15,55,6
-32,58,-5
-40,61,-3
-34,67,-1
-14,67,5
-25,53,1
-21,55,9
-21,57,7
-30,55,2
-17,23,-5
6,46,51
-16,110,29
-25,75,11
-26,56,10
-21,50,15
-14,51,21
-11,65,29
-8,66,21
-13,52,2
-3,55,19
-20,51,1
-28,46,1
-13,55,12
-28,56,5
-18,79,28
-3,79,27
-8,57,31
-18,60,24
-28,47,0
-22,39,2
-26,43,3
-24,49,3
-27,53,20
-10,71,23
1,68,32
-32,38,-3
-33,42,7
-16,51,14
-17,47,16
-21,69,16
-22,54,13
-20,47,13
-45,53,1
-22,54,9
6,62,17
-14,61,5
-16,62,2
-18,70,4
-17,72,7
-7,60,-3
-8,59,0
-24,62,-1
-21,60,-2
-14,62,1
-23,61,-4
-10,62,-2
-9,66,-1
-12,68,1
-2,71,-1
-2,70,3
-2,67,-4
-6,64,-8
-4,62,-3
-6,68,-14
-10,69,-17
6,63,-3
10,63,-3
-2,70,-10
0,65,-5
0,69,-2
-1,69,-3
3,66,-2
5,67,-1
3,67,-2
-5,68,-6
-8,70,-7
-4,71,-8
-4,71,-1
-5,73,1
-10,72,-6
-12,67,-5
-22,71,0
-36,72,-4
-32,63,-4
-46,62,-3
-39,50,-1
-53,48,-3
-44,46,-1
-37,29,-5
-43,28,-6
-31,20,-2
-44,27,-4
-35,27,-3
-43,28,-9
-47,32,-8
-41,42,-7
-40,40,-8
-48,35,-22
-60,40,-35
-59,37,-37
-48,35,-31
-51,40,-34
-56,37,-35
-53,30,-42
-38,28,-29
-42,24,-31
-49,22,-39
-48,26,-45
-43,28,-40
-39,29,-28
-38,31,-27
-40,29,-34
-43,32,-34
-42,33,-35
-38,37,-36
-41,44,-38
-44,48,-42
-45,44,-41
-42,40,-34
-41,38,-26
-39,38,-24
-36,46,-21
-37,47,-22
-36,49,-23
-36,48,-24
-37,46,-25
-36,45,-25
-38,41,-31
-35,42,-32
-36,42,-32
-34,42,-31
-33,43,-30
-33,44,-26
-33,44,-28
-32,43,-29
-32,43,-30
-33,43,-29
-36,44,-28
-34,44,-29
-36,45,-28
-38,45,-29
-35,47,-28
-40,48,-28
-35,47,-29
-36,46,-29
-36,46,-27
-32,45,-28
-34,43,-30
-34,46,-28
-34,45,-30
-36,45,-30
-36,47,-31
-33,46,-32
-37,44,-32
-37,43,-34
-31,45,-37
-34,43,-35
-33,41,-38
-30,40,-38
-27,40,-35
-28,40,-35
-29,41,-35
-32,41,-37
-34,40,-36
-36,40,-37
-36,41,-33
-34,42,-32
-35,41,-34
-38,42,-34
-34,43,-30
-35,42,-29
-35,43,-28
-39,44,-24
-37,43,-28
-30,45,-37
-29,48,-35
-30,47,-35
-35,46,-33
-36,47,-32
-35,48,-32
-37,46,-32
-35,45,-32
-35,45,-32
-32,43,-32
-36,40,-34
-36,38,-35
-38,33,-35
-39,33,-36
-40,36,-34
-37,36,-33
-36,38,-30
-35,40,-33
-37,41,-33
-36,43,-27
-36,43,-31
-35,44,-36
-33,44,-37
-31,46,-34
-30,46,-33
-33,47,-36
-36,46,-33
-34,46,-28
-40,43,-30
-39,42,-31
-35,39,-36
-35,38,-36
-36,38,-31
-35,38,-34
-37,37,-36
-35,39,-37
-33,39,-38
-37,38,-41
-35,39,-37
-38,39,-30
-42,40,-28
-42,41,-28
-42,42,-26
-39,41,-28
-44,42,-24
-41,42,-21
-29,42,-39
-26,44,-42
-28,44,-42
-33,43,-39
-36,43,-39
-39,42,-38
-39,40,-36
-38,37,-32
-45,38,-22
-49,38,-19
-46,40,-19
-42,41,-23
-32,42,-28
-27,45,-42
-27,44,-45
-27,44,-39
-32,45,-38
-37,46,-33
-38,44,-32
-40,38,-30
-41,36,-29
-53,36,-21
-50,39,-21
-42,40,-27
-34,44,-28
-29,45,-29
-26,45,-43
-26,46,-42
-28,44,-37
-37,42,-37
-38,41,-34
-39,39,-32
-42,38,-30
-55,38,-18
-56,40,-15
-47,45,-22
-33,44,-24
-27,43,-31
-24,42,-41
-22,42,-39
-28,43,-35
-35,42,-34
-40,43,-33
-40,43,-30
-42,41,-32
-43,39,-25
-46,41,-20
-52,43,-18
-48,43,-22
-36,45,-27
-31,44,-28
-28,44,-40
-23,41,-37
-24,41,-35
-34,42,-31
-37,42,-32
-42,42,-32
-43,40,-28
-47,41,-22
-55,43,-18
-52,44,-19
-45,46,-19
-40,46,-24
-33,44,-36
-30,43,-39
-23,41,-37
-30,41,-33
-33,42,-31
-35,42,-32
-38,42,-33
-42,42,-32
-40,42,-29
-47,42,-19
-56,43,-19
-53,44,-20
-44,45,-21
-33,44,-23
-30,43,-39
-26,42,-38
-25,42,-35
-34,43,-32
-37,43,-31
-39,44,-27
-43,42,-27
-45,40,-26
-43,41,-22
-57,44,-14
-46,46,-21
-42,47,-23
-33,43,-30
-27,42,-37
-25,42,-35
-26,42,-33
-35,42,-30
-37,43,-32
-39,43,-32
-49,41,-29
-51,40,-23
-58,41,-11
-57,43,-12
-43,45,-21
-33,44,-32
-26,44,-38
-19,42,-37
-24,42,-34
-34,42,-30
-35,43,-29
-40,43,-29
-43,43,-29
-48,42,-27
-50,45,-17
-58,44,-15
-48,45,-17
-43,46,-20
-34,44,-25
-27,43,-36
-24,42,-35
-30,42,-33
-33,42,-31
-38,44,-34
-40,45,-33
-44,42,-31
-47,40,-28
-52,39,-12
-55,42,-13
-48,43,-17
-34,44,-24
-33,44,-31
-24,44,-40
-23,44,-39
-30,42,-33
-33,43,-33
-37,44,-33
-48,42,-30
-52,41,-18
-55,43,-11
-61,42,-12
-48,43,-22
-29,43,-32
-25,42,-45
-20,43,-42
-25,43,-39
-37,42,-34
-38,43,-33
-40,44,-27
-44,41,-24
-42,40,-21
-57,42,-16
-54,44,-15
-39,45,-22
-33,44,-27
-29,43,-37
-25,43,-39
-24,42,-37
-33,45,-35
-36,45,-33
-41,43,-28
-46,41,-27
-54,43,-13
-63,46,-14
-46,46,-19
-31,44,-25
-30,42,-34
-22,43,-41
-20,42,-39
-31,43,-34
-35,44,-34
-39,44,-31
-50,40,-24
-49,43,-13
-62,45,-13
-53,45,-19
-31,45,-22
-24,46,-24
-27,45,-41
-19,44,-39
-22,42,-39
-36,43,-34
-45,43,-29
-51,43,-26
-49,44,-20
-61,47,-12
-46,47,-14
-38,46,-21
-29,44,-34
-25,44,-41
-18,43,-41
-22,42,-41
-34,43,-35
-40,43,-32
-43,42,-31
-48,44,-17
-58,45,-9
-51,47,-14
-43,47,-18
-27,45,-26
-23,44,-40
-22,43,-41
-26,43,-39
-31,43,-36
-37,42,-32
-40,43,-30
-43,46,-18
-52,44,-5
-62,46,-10
-43,50,-17
-35,49,-22
-28,45,-33
-29,43,-40
-23,40,-41
-29,41,-35
-37,43,-32
-39,46,-29
-42,47,-27
-46,44,-25
-45,42,-23
-54,47,-7
-45,49,-10
-41,48,-20
-31,46,-34
-28,46,-40
-17,45,-42
-29,43,-34
-32,43,-33
-33,43,-32
-39,43,-31
-48,41,-28
-46,44,-15
-57,45,-10
-51,45,-15
-39,47,-17
-29,45,-22
-28,44,-41
-20,44,-41
-22,44,-39
-34,44,-36
-36,45,-35
-41,43,-32
-47,42,-31
-45,41,-21
-57,45,-10
-49,46,-9
-38,45,-22
-32,44,-26
-27,46,-37
-23,46,-39
-26,44,-39
-33,42,-35
-34,43,-33
-42,41,-29
-46,40,-29
-44,43,-17
-53,44,-13
-49,47,-14
-35,47,-24
-29,46,-27
-27,44,-39
-25,44,-39
-27,44,-35
-32,43,-33
-39,44,-32
-41,42,-29
-43,42,-28
-48,43,-15
-59,43,-13
-45,46,-19
-33,47,-25
-29,45,-27
-28,43,-39
-25,43,-37
-28,43,-33
-32,43,-31
-38,43,-31
-40,43,-31
-44,41,-29
-45,43,-17
-56,44,-15
-50,47,-18
-44,47,-19
-30,45,-25
-31,44,-33
-27,44,-36
-26,44,-35
-34,45,-35
-38,42,-31
-39,40,-29
-45,38,-25
-43,38,-17
-58,41,-16
-56,42,-17
-48,47,-17
-31,46,-26
-33,44,-38
-22,43,-38
-19,44,-38
-33,43,-33
-35,43,-29
-40,44,-26
-47,41,-28
-45,40,-29
-58,43,-13
-59,45,-12
-45,46,-20
-37,46,-22
-30,45,-37
-23,44,-39
-22,44,-37
-32,44,-34
-35,45,-33
-41,43,-30
-44,41,-28
-42,40,-26
-51,43,-16
-52,45,-15
-41,47,-21
-40,47,-23
-31,46,-28
-29,46,-36
-24,49,-36
-26,48,-31
-31,47,-30
-35,48,-29
-38,47,-27
-43,44,-25
-48,44,-19
-50,46,-9
-38,48,-18
-32,48,-20
-27,49,-29
-27,48,-31
-25,51,-28
-28,51,-26
-34,50,-22
-34,49,-18
-34,49,-18
-36,50,-19
-35,50,-19
-37,51,-19
-34,52,-21
-34,52,-21
-32,51,-23
-30,51,-23
-32,51,-23
-33,51,-26
-31,51,-21
-29,51,-19
-31,52,-21
-31,52,-23
-31,51,-23
-30,52,-21
-30,52,-21
-31,51,-23
-31,51,-23
-30,51,-22
-31,52,-21
-31,52,-22
-30,52,-23
-31,52,-23
-30,51,-22
-30,52,-21
-30,52,-21
-30,52,-21
-29,52,-21
-30,52,-22
-29,53,-21
-30,52,-22
-30,52,-23
-30,52,-22
-31,52,-21
-30,52,-22
-29,52,-21
-30,52,-21
-29,52,-22
-30,52,-21
-29,52,-21
-30,53,-21
-30,53,-21
-30,52,-21
-30,52,-21
-30,53,-20
-31,52,-21
-29,53,-20
-30,52,-21
-30,53,-20
-30,53,-20
-30,53,-20
-30,53,-21
-30,53,-21
-30,53,-21
-30,52,-20
-30,52,-21
-30,53,-21
-30,53,-21
-31,53,-20
-31,52,-20
-30,52,-20
-30,52,-20
-31,52,-21
-30,53,-21
-30,53,-20
-30,54,-21
-30,53,-21
-30,53,-20
-30,52,-19
-30,52,-19
-29,52,-19
-30,53,-20
-30,53,-20
-30,53,-20
-30,53,-20
-30,53,-20
-30,52,-19
-30,52,-19
-30,52,-20
-30,53,-19
-30,53,-19
-30,53,-20
-30,53,-19
-30,53,-20
-30,53,-20
-30,52,-21
-30,53,-20
-30,53,-19
-29,53,-20
-30,53,-20
-30,53,-19
-29,53,-19
-30,53,-20
-30,53,-21
-30,53,-21
-30,52,-21
-30,52,-20
-30,53,-20
-29,52,-21
-29,53,-21
-29,53,-20
-29,53,-20
-30,53,-20
-29,53,-20
-30,53,-20
-30,53,-21
-30,53,-21
-30,53,-21
-30,53,-21
-29,52,-21
-29,52,-21
-28,53,-22
-29,53,-22
-29,52,-21
-29,53,-21
-29,53,-21
-29,53,-20
-30,53,-20
-30,52,-22
-30,53,-21
-30,53,-21
-29,52,-21
-28,53,-20
